timestamp,namespace,pod,container,cpu_util,mem_util,net_in,net_out,disk_read,disk_write,mem_rss,mem_cache
2026-03-10T16:43:05.792036+00:00,monitoring,kube-state-metrics-79d59f7d7d-bclm5,kube-state-metrics,0.003638371294904333,70569984.0,3673.9444145473353,42814.40570114704,0.0,0.0,55394304.0,18825216.0
2026-03-10T16:43:14.932873+00:00,default,chcekone-8464c69d8f-mnr5t,nginx,0.0,10309632.0,0.0,0.0,0.0,0.0,8294400.0,61440.0
2026-03-10T16:43:14.932873+00:00,default,chcekone-8464c69d8f-zgw7w,nginx,0.0,10211328.0,0.0,0.0,0.0,0.0,8257536.0,61440.0
2026-03-10T16:43:14.932873+00:00,kube-flannel,kube-flannel-ds-dl8kh,kube-flannel,0.03056484595608358,53563392.0,9091.39356242284,134165.92849999366,0.0,0.0,40341504.0,13799424.0
2026-03-10T16:43:14.932873+00:00,kube-system,cadvisor-b8456,cadvisor,0.27721938040838506,306597888.0,1300.9761390913645,82199.73742402752,0.0,0.0,252841984.0,0.0
2026-03-10T16:43:14.932873+00:00,kube-system,kube-proxy-glzhb,kube-proxy,0.0010244392345416147,54939648.0,9080.816848032086,133987.86582261772,0.0,0.0,44900352.0,14671872.0
2026-03-10T16:43:14.932873+00:00,monitoring,kube-state-metrics-79d59f7d7d-bclm5,kube-state-metrics,0.0036582315161385742,70557696.0,3682.413069880445,42746.10925178295,0.0,0.0,55394304.0,18825216.0
2026-03-10T16:43:24.110950+00:00,default,chcekone-8464c69d8f-mnr5t,nginx,0.0,10309632.0,0.0,0.0,0.0,0.0,8294400.0,61440.0
2026-03-10T16:43:24.110950+00:00,default,chcekone-8464c69d8f-zgw7w,nginx,0.0,10211328.0,0.0,0.0,0.0,0.0,8257536.0,61440.0
2026-03-10T16:43:24.110950+00:00,kube-flannel,kube-flannel-ds-dl8kh,kube-flannel,0.030515457482379306,53563392.0,9054.37532595513,133830.39680171627,0.0,0.0,40341504.0,13799424.0
2026-03-10T16:43:24.110950+00:00,kube-system,cadvisor-b8456,cadvisor,0.27805793808187834,297840640.0,1285.5142944050313,81558.44238907009,0.0,0.0,221351936.0,0.0
2026-03-10T16:43:24.110950+00:00,kube-system,kube-proxy-glzhb,kube-proxy,0.0010024042429374678,54939648.0,9071.603897790143,134097.9822171654,0.0,0.0,44900352.0,14671872.0
2026-03-10T16:43:24.110950+00:00,monitoring,kube-state-metrics-79d59f7d7d-bclm5,kube-state-metrics,0.003641890416613039,70557696.0,3676.74147252476,42831.436481243785,0.0,0.0,55394304.0,18825216.0
2026-03-10T16:43:33.254350+00:00,default,chcekone-8464c69d8f-mnr5t,nginx,0.0,10309632.0,0.0,0.0,0.0,0.0,8294400.0,61440.0
2026-03-10T16:43:33.254350+00:00,default,chcekone-8464c69d8f-zgw7w,nginx,0.0,10211328.0,0.0,0.0,0.0,0.0,8257536.0,61440.0
2026-03-10T16:43:33.254350+00:00,kube-flannel,kube-flannel-ds-dl8kh,kube-flannel,0.03047087540163727,53563392.0,9061.123479716765,133819.89657753892,0.0,0.0,40341504.0,13799424.0
